tour,faim,pensee,famine
1557,100,314,740
1558,100,314,740
1559,90,314,740
1560,80,314,740
1561,70,314,740
1562,60,314,740
1563,50,314,740
1564,40,314,740
1565,40,314,740
1566,50,315,740
1567,60,316,740
1568,70,317,740
1569,80,318,740
1570,90,319,740
1571,100,320,740
1572,100,320,740
1573,100,320,741
1574,100,320,742
1575,100,320,743
1576,100,320,743
1577,100,320,743
1578,90,320,743
1579,80,320,743
1580,70,320,743
1581,60,320,743
1582,50,320,743
1583,40,320,743
1584,40,320,743
1585,50,321,743
1586,60,322,743
1587,70,323,743
1588,80,324,743
1589,90,325,743
1590,100,326,743
1591,100,326,743
1592,100,326,744
1593,100,326,745
1594,100,326,746
1595,100,326,746
1596,100,326,746
1597,90,326,746
1598,80,326,746
1599,70,326,746
1600,60,326,746
1601,50,326,746
1602,40,326,746
1603,40,326,746
1604,50,327,746
1605,60,328,746
1606,70,329,746
1607,80,330,746
1608,90,331,746
1609,100,332,746
1610,100,332,746
1611,100,332,747
1612,100,332,748
1613,100,332,749
1614,100,332,749
1615,100,332,749
1616,90,332,749
1617,80,332,749
1618,70,332,749
1619,60,332,749
1620,50,332,749
1621,40,332,749
1622,40,332,749
1623,50,333,749
1624,60,334,749
1625,70,335,749
1626,80,336,749
1627,90,337,749
1628,100,338,749
1629,100,338,749
1630,100,338,750
1631,100,338,751
1632,100,338,752
1633,100,338,752
1634,100,338,752
1635,90,338,752
1636,80,338,752
1637,70,338,752
1638,60,338,752
1639,50,338,752
1640,40,338,752
1641,40,338,752
1642,50,339,752
1643,60,340,752
1644,70,341,752
1645,80,342,752
1646,90,343,752
1647,100,344,752
1648,100,344,752
1649,100,344,753
1650,100,344,754
1651,100,344,755
1652,100,344,756
1653,100,344,756
1654,100,344,756
1655,90,344,756
1656,80,344,756
